split,image_name,mask_name,height,width,mask_area,mask_area_ratio,bbox_area_ratio,centroid_x,centroid_y,component_count,largest_component_ratio,text_laterality,text_area_count,description
Train,Jun_coronacases_case2_50.png,Jun_coronacases_case2_50.png,512,512,1100,0.0041961669921875,0.03954315185546875,0.4379256360078278,0.6813413983276997,2,0.9536363636363636,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, middle left lung."
Train,Jun_coronacases_case2_51.png,Jun_coronacases_case2_51.png,512,512,1040,0.00396728515625,0.006992340087890625,0.429651512870691,0.6848167243715189,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, middle left lung."
Train,Jun_coronacases_case2_52.png,Jun_coronacases_case2_52.png,512,512,1089,0.004154205322265625,0.006725311279296875,0.42778074284923595,0.685368181009526,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, middle left lung."
Train,Jun_coronacases_case2_53.png,Jun_coronacases_case2_53.png,512,512,1035,0.003948211669921875,0.00624847412109375,0.43034308025374135,0.6887640980553429,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, middle left lung."
Train,Jun_coronacases_case2_54.png,Jun_coronacases_case2_54.png,512,512,999,0.003810882568359375,0.0059051513671875,0.43304165221973445,0.6907102797513757,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, middle left lung."
Train,Jun_coronacases_case2_55.png,Jun_coronacases_case2_55.png,512,512,1081,0.004123687744140625,0.0589141845703125,0.45736987025494624,0.6836389441536883,2,0.9287696577243293,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case2_56.png,Jun_coronacases_case2_56.png,512,512,1098,0.00418853759765625,0.054931640625,0.45635366205768185,0.6856658076060727,2,0.9335154826958105,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case2_57.png,Jun_coronacases_case2_57.png,512,512,1011,0.003856658935546875,0.0547943115234375,0.4704048035213435,0.6824287049887635,2,0.8941641938674579,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case2_58.png,Jun_coronacases_case2_58.png,512,512,1014,0.00386810302734375,0.05435943603515625,0.4864750633981403,0.677481984120551,2,0.849112426035503,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case2_59.png,Jun_coronacases_case2_59.png,512,512,874,0.00333404541015625,0.0547637939453125,0.5079912407582386,0.6691393462811287,2,0.7757437070938215,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case2_60.png,Jun_coronacases_case2_60.png,512,512,829,0.003162384033203125,0.05254364013671875,0.5593115511816042,0.6548360673152054,2,0.6296743063932448,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_61.png,Jun_coronacases_case2_61.png,512,512,740,0.0028228759765625,0.142852783203125,0.5881578251441265,0.6373459565240387,3,0.5581081081081081,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_62.png,Jun_coronacases_case2_62.png,512,512,685,0.002613067626953125,0.142852783203125,0.6437756224377562,0.6132729584184439,3,0.49635036496350365,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_63.png,Jun_coronacases_case2_63.png,512,512,742,0.00283050537109375,0.1405792236328125,0.6264604575353016,0.6235171246063689,3,0.5363881401617251,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_64.png,Jun_coronacases_case2_64.png,512,512,729,0.002780914306640625,0.0500640869140625,0.5974809338584073,0.6423430751183161,3,0.48010973936899864,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_65.png,Jun_coronacases_case2_65.png,512,512,532,0.0020294189453125,0.045623779296875,0.6104865882906876,0.64312567132116,3,0.4492481203007519,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_66.png,Jun_coronacases_case2_66.png,512,512,1670,0.00637054443359375,0.0536956787109375,0.7415622766209264,0.6158032272050811,2,0.9191616766467066,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_67.png,Jun_coronacases_case2_67.png,512,512,1417,0.005405426025390625,0.01125335693359375,0.7651304332214223,0.6132205107949735,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_68.png,Jun_coronacases_case2_68.png,512,512,1174,0.00447845458984375,0.00753021240234375,0.7667232303296806,0.6049050363885491,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_69.png,Jun_coronacases_case2_69.png,512,512,1111,0.004238128662109375,0.006591796875,0.7677345033916307,0.6032945760329458,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_70.png,Jun_coronacases_case2_70.png,512,512,1277,0.004871368408203125,0.006744384765625,0.775524215114007,0.601159763204796,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_71.png,Jun_coronacases_case2_71.png,512,512,1452,0.0055389404296875,0.007587432861328125,0.7744052336206757,0.6018704209862367,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_72.png,Jun_coronacases_case2_72.png,512,512,1506,0.00574493408203125,0.00823974609375,0.7740804557373896,0.6058895533326576,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_73.png,Jun_coronacases_case2_73.png,512,512,1491,0.005687713623046875,0.00726318359375,0.7733235682851184,0.599651398278779,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_74.png,Jun_coronacases_case2_74.png,512,512,1141,0.004352569580078125,0.00591278076171875,0.7744262508768529,0.6034189118962149,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_75.png,Jun_coronacases_case2_75.png,512,512,964,0.0036773681640625,0.0054931640625,0.7738690713027098,0.6056142459257334,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_76.png,Jun_coronacases_case2_76.png,512,512,635,0.002422332763671875,0.005321502685546875,0.7845293310938872,0.6051620259796292,2,0.721259842519685,Unilateral,2.0,"Unilateral pulmonary infection, two infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_77.png,Jun_coronacases_case2_77.png,512,512,686,0.00261688232421875,0.005340576171875,0.7711056466198445,0.5930548344582451,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_78.png,Jun_coronacases_case2_78.png,512,512,194,0.00074005126953125,0.0010986328125,0.7841003086731091,0.6181431194141264,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_79.png,Jun_coronacases_case2_79.png,512,512,214,0.00081634521484375,0.00140380859375,0.7788101029683414,0.6165389469063774,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_80.png,Jun_coronacases_case2_80.png,512,512,147,0.000560760498046875,0.000843048095703125,0.7798501005098712,0.6150005990654579,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_81.png,Jun_coronacases_case2_81.png,512,512,173,0.000659942626953125,0.001041412353515625,0.7765912921507189,0.6185197334932072,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_82.png,Jun_coronacases_case2_82.png,512,512,159,0.000606536865234375,0.000823974609375,0.7732649017218673,0.6117121441494664,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_83.png,Jun_coronacases_case2_83.png,512,512,152,0.000579833984375,0.0006866455078125,0.7751956947162426,0.6139406736018127,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_84.png,Jun_coronacases_case2_84.png,512,512,236,0.0009002685546875,0.00102996826171875,0.7769660685263192,0.612466416796577,1,1.0,Unilateral,1.0,"Unilateral pulmonary infection, one infected areas, left lung and middle right lung."
Train,Jun_coronacases_case2_85.png,Jun_coronacases_case2_85.png,512,512,993,0.003787994384765625,0.10826492309570312,0.5645427976264379,0.6552876002861519,3,0.552870090634441,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_86.png,Jun_coronacases_case2_86.png,512,512,1488,0.00567626953125,0.113067626953125,0.5124110956799864,0.680265345201271,3,0.43548387096774194,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_87.png,Jun_coronacases_case2_87.png,512,512,2159,0.008235931396484375,0.12546539306640625,0.5454380652055882,0.6791830312105427,3,0.4877257989810097,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_88.png,Jun_coronacases_case2_88.png,512,512,2449,0.009342193603515625,0.12630462646484375,0.5534604563226814,0.6730987287434705,3,0.46835443037974683,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_89.png,Jun_coronacases_case2_89.png,512,512,2665,0.010166168212890625,0.12999343872070312,0.5266655162411927,0.6889136923884668,3,0.5223264540337711,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_90.png,Jun_coronacases_case2_90.png,512,512,3315,0.012645721435546875,0.13819122314453125,0.5056686531303776,0.6985557552842001,3,0.5749622926093514,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_91.png,Jun_coronacases_case2_91.png,512,512,3421,0.013050079345703125,0.2939491271972656,0.49745242204388573,0.6897835459699531,4,0.5746857643963753,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, upper left lung and middle right lung."
Train,Jun_coronacases_case2_92.png,Jun_coronacases_case2_92.png,512,512,3762,0.01435089111328125,0.29999542236328125,0.4969787482404642,0.6925168879026126,4,0.582668793195109,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_93.png,Jun_coronacases_case2_93.png,512,512,4385,0.016727447509765625,0.3056602478027344,0.5206447884287968,0.6879747047285824,4,0.5375142531356899,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_94.png,Jun_coronacases_case2_94.png,512,512,4975,0.018978118896484375,0.30883026123046875,0.5165404321018006,0.6908228028596997,4,0.5409045226130653,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, lower left lung and middle right lung."
Train,Jun_coronacases_case2_95.png,Jun_coronacases_case2_95.png,512,512,4676,0.0178375244140625,0.3122100830078125,0.5207283224995354,0.6846126031414944,4,0.5265183917878529,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, upper left lung and middle right lung."
Train,Jun_coronacases_case2_96.png,Jun_coronacases_case2_96.png,512,512,4669,0.017810821533203125,0.31903839111328125,0.519363885292467,0.6826820025827176,4,0.5324480616834439,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, upper left lung and middle right lung."
Train,Jun_coronacases_case2_97.png,Jun_coronacases_case2_97.png,512,512,4349,0.016590118408203125,0.34449005126953125,0.5029970675041027,0.6759121808148982,5,0.5077029202115428,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case2_98.png,Jun_coronacases_case2_98.png,512,512,4280,0.016326904296875,0.245819091796875,0.4403496899976224,0.65836732081131,6,0.505607476635514,Bilateral,6.0,"Bilateral pulmonary infection, six infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case2_99.png,Jun_coronacases_case2_99.png,512,512,4233,0.016147613525390625,0.25128173828125,0.4263560515805596,0.6471443503957119,5,0.49350342546657217,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_100.png,Jun_coronacases_case3_100.png,512,512,16882,0.06439971923828125,0.24554061889648438,0.5458717595669816,0.5340216921831773,8,0.4699087785807369,Bilateral,8.0,"Bilateral pulmonary infection, eight infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_101.png,Jun_coronacases_case3_101.png,512,512,16552,0.063140869140625,0.24296951293945312,0.5456330946343327,0.5370752341668408,7,0.4693088448525858,Bilateral,7.0,"Bilateral pulmonary infection, seven infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_102.png,Jun_coronacases_case3_102.png,512,512,16026,0.06113433837890625,0.21593475341796875,0.5478603384959323,0.5402065576901331,5,0.4755397479096468,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_103.png,Jun_coronacases_case3_103.png,512,512,15536,0.05926513671875,0.20830154418945312,0.5454913378384099,0.5461532686660714,4,0.48281410916580847,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_104.png,Jun_coronacases_case3_104.png,512,512,15157,0.057819366455078125,0.1485443115234375,0.5422649329709768,0.5490265165888618,3,0.48710166919575115,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_105.png,Jun_coronacases_case3_105.png,512,512,14328,0.054656982421875,0.14307403564453125,0.535443170407375,0.5491852336262744,4,0.48659966499162477,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_106.png,Jun_coronacases_case3_106.png,512,512,13756,0.0524749755859375,0.135955810546875,0.5318622750776889,0.5514084158401756,5,0.48647862750799653,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_107.png,Jun_coronacases_case3_107.png,512,512,14463,0.055171966552734375,0.13973236083984375,0.5111086485211673,0.5519144404244694,3,0.5666182673027725,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_108.png,Jun_coronacases_case3_108.png,512,512,14160,0.05401611328125,0.14683914184570312,0.507475510519973,0.5516552511415524,7,0.5563559322033899,Bilateral,6.0,"Bilateral pulmonary infection, six infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_109.png,Jun_coronacases_case3_109.png,512,512,14283,0.054485321044921875,0.15106201171875,0.5084624982856332,0.5505743351510759,5,0.534481551494784,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_110.png,Jun_coronacases_case3_110.png,512,512,14847,0.056636810302734375,0.16717529296875,0.5119080900461945,0.5490243141491352,4,0.5139758873846568,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_111.png,Jun_coronacases_case3_111.png,512,512,15067,0.057476043701171875,0.22806549072265625,0.531610340089544,0.5419674702830943,5,0.4832415212052831,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_112.png,Jun_coronacases_case3_112.png,512,512,15105,0.057621002197265625,0.2212371826171875,0.5351222460389795,0.5419292609917142,4,0.4938761999337968,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and upper right lung."
Train,Jun_coronacases_case3_113.png,Jun_coronacases_case3_113.png,512,512,14924,0.0569305419921875,0.21944046020507812,0.5344415619700809,0.5421121287189733,4,0.5097158938622354,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and upper right lung."
Train,Jun_coronacases_case3_114.png,Jun_coronacases_case3_114.png,512,512,14337,0.054691314697265625,0.21439361572265625,0.5365681040680397,0.5416701985079045,5,0.4816209806793611,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_115.png,Jun_coronacases_case3_115.png,512,512,14047,0.053585052490234375,0.213623046875,0.517987628059393,0.5445816024119197,4,0.5310030611518474,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_116.png,Jun_coronacases_case3_116.png,512,512,13345,0.050907135009765625,0.20449447631835938,0.511138468126104,0.5432783007627622,4,0.5319595354065193,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_117.png,Jun_coronacases_case3_117.png,512,512,14138,0.05393218994140625,0.2132415771484375,0.51102564904676,0.5401689081541495,4,0.5385485924458905,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_118.png,Jun_coronacases_case3_118.png,512,512,13556,0.0517120361328125,0.20767974853515625,0.5242128181482741,0.5367494928625419,5,0.4839923281203895,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_119.png,Jun_coronacases_case3_119.png,512,512,14068,0.0536651611328125,0.20892333984375,0.5283390097969771,0.5335916629710764,4,0.48521467159510945,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_120.png,Jun_coronacases_case3_120.png,512,512,13968,0.05328369140625,0.21829605102539062,0.5245601912562794,0.5308447544625344,6,0.47673253150057276,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_121.png,Jun_coronacases_case3_121.png,512,512,14029,0.053516387939453125,0.19837570190429688,0.5306261742694299,0.5351520243432007,6,0.4884168508090384,Bilateral,6.0,"Bilateral pulmonary infection, six infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_122.png,Jun_coronacases_case3_122.png,512,512,13949,0.053211212158203125,0.226715087890625,0.5225830355731159,0.5365803495231932,8,0.5004659832246039,Bilateral,7.0,"Bilateral pulmonary infection, seven infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_123.png,Jun_coronacases_case3_123.png,512,512,12946,0.04938507080078125,0.23041152954101562,0.51901485713802,0.5392353847972444,9,0.5098099799165765,Bilateral,6.0,"Bilateral pulmonary infection, six infected areas, upper left lung and middle right lung."
Train,Jun_coronacases_case3_124.png,Jun_coronacases_case3_124.png,512,512,12343,0.047084808349609375,0.23236083984375,0.525142482337454,0.5425281258635865,7,0.498906262658997,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, upper left lung and middle right lung."
Train,Jun_coronacases_case3_125.png,Jun_coronacases_case3_125.png,512,512,12505,0.047702789306640625,0.22898483276367188,0.5196330861001979,0.5408654542097056,7,0.4932427029188325,Bilateral,6.0,"Bilateral pulmonary infection, six infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_126.png,Jun_coronacases_case3_126.png,512,512,11845,0.045185089111328125,0.22969818115234375,0.5049356536938719,0.5363761700173225,7,0.5061207260447447,Bilateral,7.0,"Bilateral pulmonary infection, seven infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_127.png,Jun_coronacases_case3_127.png,512,512,11699,0.044628143310546875,0.1892547607421875,0.5004644383106657,0.5394080046649579,5,0.5226942473715702,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_128.png,Jun_coronacases_case3_128.png,512,512,10692,0.0407867431640625,0.18985366821289062,0.5033131928109098,0.5455134808255051,4,0.5237560793116348,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_129.png,Jun_coronacases_case3_129.png,512,512,10542,0.04021453857421875,0.18985366821289062,0.49403894068679155,0.5468436569628671,4,0.5438247011952191,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_130.png,Jun_coronacases_case3_130.png,512,512,10001,0.038150787353515625,0.1761474609375,0.4877169817264849,0.551436637158202,4,0.5807419258074192,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_131.png,Jun_coronacases_case3_131.png,512,512,9530,0.03635406494140625,0.17401504516601562,0.49540825860450977,0.549107258364255,6,0.5704092339979013,Bilateral,6.0,"Bilateral pulmonary infection, six infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_132.png,Jun_coronacases_case3_132.png,512,512,9138,0.03485870361328125,0.1431427001953125,0.4992562401515531,0.5512391214682115,6,0.5420223243598161,Bilateral,6.0,"Bilateral pulmonary infection, six infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_133.png,Jun_coronacases_case3_133.png,512,512,9165,0.034961700439453125,0.14480972290039062,0.4916515331554679,0.5495314750342439,5,0.5721767594108019,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_134.png,Jun_coronacases_case3_134.png,512,512,8068,0.0307769775390625,0.132598876953125,0.4963376369353644,0.550860494020008,4,0.5499504214179475,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_135.png,Jun_coronacases_case3_135.png,512,512,7951,0.030330657958984375,0.15212249755859375,0.4928304751140855,0.5498652337543973,5,0.5599295686077223,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_136.png,Jun_coronacases_case3_136.png,512,512,7727,0.029476165771484375,0.15913009643554688,0.48079940291204476,0.5469392530879471,4,0.5922091367930633,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_137.png,Jun_coronacases_case3_137.png,512,512,7033,0.026828765869140625,0.157440185546875,0.4940230053288064,0.5462075209878618,5,0.5664723446608844,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_138.png,Jun_coronacases_case3_138.png,512,512,6785,0.025882720947265625,0.15472412109375,0.5088189528241618,0.5414049351986583,5,0.5391304347826087,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_139.png,Jun_coronacases_case3_139.png,512,512,6816,0.0260009765625,0.15163803100585938,0.5170905570408754,0.5375575370028389,4,0.5132042253521126,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_140.png,Jun_coronacases_case3_140.png,512,512,7366,0.02809906005859375,0.148040771484375,0.53825983136142,0.5339662903497479,4,0.4603584034754276,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_141.png,Jun_coronacases_case3_141.png,512,512,6876,0.0262298583984375,0.148040771484375,0.5417365373077917,0.5401615306764844,4,0.4477894124490983,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_142.png,Jun_coronacases_case3_142.png,512,512,6471,0.024684906005859375,0.14124298095703125,0.5378018018671895,0.5396504833698805,4,0.4532529748106939,Bilateral,4.0,"Bilateral pulmonary infection, four infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_143.png,Jun_coronacases_case3_143.png,512,512,6400,0.0244140625,0.13184738159179688,0.5630207314090019,0.5452418664383561,3,0.48734375,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_144.png,Jun_coronacases_case3_144.png,512,512,6075,0.023174285888671875,0.12452316284179688,0.5697138669436995,0.5457637328565791,3,0.5088065843621399,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_145.png,Jun_coronacases_case3_145.png,512,512,6165,0.023517608642578125,0.12462615966796875,0.5739372094536579,0.5433088437188027,3,0.4953771289537713,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_146.png,Jun_coronacases_case3_146.png,512,512,6134,0.02339935302734375,0.12302017211914062,0.5831922676659624,0.5443340732767284,3,0.5441799804369091,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_147.png,Jun_coronacases_case3_147.png,512,512,6329,0.024143218994140625,0.124053955078125,0.5854735091689576,0.5444623404395448,3,0.5463738347290251,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_148.png,Jun_coronacases_case3_148.png,512,512,6000,0.02288818359375,0.1116180419921875,0.5953688845401174,0.5456226353555121,3,0.5881666666666666,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_149.png,Jun_coronacases_case3_149.png,512,512,5887,0.022457122802734375,0.11041259765625,0.5939685339384235,0.5451146627432429,3,0.5783930694751147,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_150.png,Jun_coronacases_case3_150.png,512,512,5667,0.021617889404296875,0.1108245849609375,0.5991355867060197,0.541418249715022,3,0.5840832892182812,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_151.png,Jun_coronacases_case3_151.png,512,512,5290,0.02017974853515625,0.10311126708984375,0.6063835690425017,0.5501910705499798,3,0.6812854442344045,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_152.png,Jun_coronacases_case3_152.png,512,512,4252,0.0162200927734375,0.0743865966796875,0.6087279291154342,0.5582182575990485,3,0.7394167450611477,Bilateral,2.0,"Bilateral pulmonary infection, two infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_153.png,Jun_coronacases_case3_153.png,512,512,4256,0.0162353515625,0.151611328125,0.6100028692082456,0.5543788531995351,4,0.7476503759398496,Bilateral,3.0,"Bilateral pulmonary infection, three infected areas, middle left lung and middle right lung."
Train,Jun_coronacases_case3_154.png,Jun_coronacases_case3_154.png,512,512,4691,0.017894744873046875,0.16507720947265625,0.6096576656553062,0.5451338929815639,5,0.7563419313579194,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, upper left lung and middle right lung."
Train,Jun_coronacases_case3_155.png,Jun_coronacases_case3_155.png,512,512,4312,0.016448974609375,0.16829299926757812,0.6065614913462272,0.5329318081973939,6,0.7372448979591837,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, upper left lung and middle right lung."
Train,Jun_coronacases_case3_156.png,Jun_coronacases_case3_156.png,512,512,4278,0.01631927490234375,0.17380905151367188,0.5862168341370632,0.5143262438599525,6,0.6792893875642824,Bilateral,5.0,"Bilateral pulmonary infection, five infected areas, upper left lung and middle right lung."
